id,current_satisfaction_score,last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,promotion_in_last_5_years,department,salary
37315,75,61,4,272,2,0,technical,56000
37325,42,56,2,134,3,0,support,64000
37327,43,51,2,141,3,0,sales,69000
37337,43,53,2,150,3,0,sales,51000
37349,76,83,5,227,5,0,sales,50000
37350,77,87,5,266,5,0,accounting,133000
37354,9,77,6,310,4,0,hr,55000
37365,79,56,3,149,10,0,product_mng,53000
37381,97,67,4,223,3,0,support,64000
37389,78,63,5,259,3,0,sales,71000
37392,43,47,2,137,3,0,hr,108000
37405,40,48,4,97,2,0,IT,56000
37420,53,45,4,180,3,0,technical,100000
37427,87,91,5,268,3,0,IT,71000
37441,64,59,3,200,2,0,hr,111000
37442,10,84,6,286,4,0,product_mng,59000
37447,74,75,2,137,3,0,sales,50000
37457,72,90,4,225,2,0,hr,57000
37467,73,87,5,257,5,0,IT,59000
37470,81,92,5,259,3,0,IT,60000
37473,84,58,4,180,2,0,sales,61000
37479,37,46,2,156,3,0,sales,50000
37487,10,81,7,244,5,0,hr,132000
37489,32,45,2,188,3,0,sales,62000
37500,79,59,4,139,3,1,management,69000
37514,49,99,6,230,4,0,accounting,52000
37515,58,87,3,268,2,0,sales,67000
37526,57,82,3,267,3,0,management,151000
37540,93,65,4,258,3,0,support,105000
37547,93,76,4,207,2,0,technical,137000
37548,80,90,5,267,5,0,technical,124000
37550,62,74,4,173,2,0,sales,119000
37552,72,84,4,186,3,0,hr,61000
37555,45,48,2,144,3,0,marketing,108000
37559,93,59,3,273,2,0,sales,117000
37562,96,53,3,166,3,0,marketing,69000
37573,23,64,5,150,5,0,hr,110000
37574,43,56,2,157,3,0,sales,55000
37583,99,92,3,220,3,0,support,63000
37594,75,83,3,146,3,0,support,101000
37600,76,85,4,135,3,0,accounting,114000
37609,66,57,6,278,3,0,sales,130000
37624,53,59,3,163,4,0,accounting,51000
37625,63,50,3,140,2,0,sales,189000
37633,80,58,3,197,3,0,support,135000
37648,49,98,3,224,3,0,hr,126000
37653,79,49,3,273,3,0,sales,134000
37664,44,45,2,132,3,0,sales,62000
37680,53,75,4,201,2,0,sales,56000
37681,87,41,3,219,3,0,IT,69000
37692,85,80,4,200,2,0,marketing,71000
37708,92,67,2,252,2,0,sales,63000
37713,59,90,3,146,3,0,RandD,110000
37719,38,55,2,134,3,0,support,66000
37731,73,77,3,233,3,0,sales,112000
37736,64,64,3,234,3,0,sales,170000
37748,51,80,4,231,3,0,sales,129000
37757,11,88,7,253,4,0,hr,56000
37774,67,57,5,215,4,0,technical,72000
37779,83,73,4,247,2,0,support,142000
37792,65,99,5,240,5,0,RandD,130000
37803,72,79,4,154,3,0,IT,132000
37808,93,62,4,258,3,0,sales,148000
37809,88,66,4,218,4,0,marketing,68000
37817,76,99,4,253,5,0,IT,141000
37823,40,49,2,128,3,0,sales,57000
37830,40,47,2,128,3,0,sales,136000
37834,97,70,3,203,3,0,IT,65000
37848,96,50,3,158,2,0,sales,138000
37853,16,97,6,235,3,0,technical,65000
37856,59,62,4,227,4,0,technical,68000
37859,15,61,3,146,6,0,technical,146000
37861,37,49,2,138,3,0,technical,59000
37868,75,76,3,246,3,0,sales,108000
37878,11,85,7,302,4,0,sales,60000
37886,40,49,2,140,3,0,sales,128000
37893,99,76,4,185,5,0,technical,63000
37909,39,86,3,261,2,0,accounting,67000
37910,46,49,2,148,3,0,sales,61000
37924,80,90,5,267,5,0,technical,118000
37940,54,53,3,203,2,0,support,64000
37942,52,96,5,251,2,0,sales,50000
37954,59,50,2,162,2,0,management,212000
37969,88,72,5,181,4,0,technical,67000
37979,75,87,4,146,8,0,support,68000
37990,84,100,5,218,5,0,technical,140000
37991,39,54,2,155,3,0,support,74000
38001,94,85,4,180,4,0,sales,130000
38007,89,90,3,240,3,0,sales,222000
38020,52,61,5,162,3,0,marketing,169000
38024,40,46,2,127,3,0,hr,111000
38032,44,50,2,154,3,0,accounting,106000
38037,60,60,4,182,3,0,support,112000
38054,58,59,4,224,3,0,sales,172000
38066,58,75,4,222,3,0,product_mng,71000
38083,73,62,4,247,4,0,sales,62000
38096,39,50,2,135,3,0,support,63000
38110,76,74,3,183,3,0,sales,135000
38120,92,89,4,236,4,0,technical,130000
38122,15,81,5,280,3,0,RandD,209000
38139,36,49,2,147,3,0,marketing,54000
38142,84,64,2,211,3,0,sales,149000
38158,78,44,3,97,4,0,IT,116000
38166,82,85,4,223,5,0,technical,142000
38181,77,78,4,212,3,0,product_mng,73000
38193,91,76,3,197,3,0,technical,118000
38200,75,69,3,242,3,0,sales,185000
38207,78,98,4,207,2,0,technical,138000
38220,74,38,2,126,3,0,sales,117000
38232,50,55,3,176,3,0,sales,52000
38233,50,84,3,156,4,0,accounting,74000
38239,95,52,5,222,2,0,sales,67000
38254,9,93,6,296,4,0,technical,117000
38261,69,80,5,263,3,0,accounting,140000
38274,19,95,5,193,3,0,product_mng,115000
38279,97,50,3,225,2,0,support,127000
38292,78,86,4,240,3,0,technical,59000
38294,70,74,3,202,2,0,IT,136000
38301,18,39,2,177,6,0,sales,127000
38314,11,83,6,295,4,0,support,115000
38321,55,46,4,226,5,0,sales,67000
38337,87,58,3,140,3,0,support,104000
38349,66,49,5,235,8,0,sales,59000
38358,32,52,4,191,2,0,marketing,136000
38375,87,74,4,151,4,0,sales,108000
38376,65,74,4,237,3,0,sales,50000
38387,41,51,2,144,3,0,RandD,66000
38393,98,85,4,178,3,0,support,136000
38402,69,87,5,174,3,0,support,119000
38410,10,84,6,279,4,0,sales,69000
38417,93,64,4,253,3,0,RandD,74000
38422,32,87,2,197,2,0,technical,128000
38439,39,55,2,156,3,0,product_mng,136000
38443,43,55,4,134,3,0,marketing,71000
38447,86,95,5,269,6,0,sales,133000
38450,55,69,3,225,2,0,sales,146000
38453,85,100,4,225,5,0,technical,54000
38466,69,81,3,214,2,0,IT,50000
38482,10,96,6,310,5,0,support,53000
38491,81,55,4,217,8,0,accounting,134000
38499,18,54,4,145,5,0,RandD,67000
38515,36,61,4,166,4,0,technical,67000
38527,85,89,4,177,3,0,technical,119000
38544,56,75,4,192,2,0,support,50000
38550,77,89,4,153,7,0,sales,134000
38557,24,56,4,281,7,0,sales,103000
38568,87,93,3,173,2,0,support,64000
38583,68,66,4,229,3,0,IT,116000
38593,10,77,6,310,4,0,technical,102000
38603,43,76,6,154,2,0,management,184000
38617,9,94,6,257,4,0,sales,57000
38621,36,47,2,148,3,0,technical,129000
38626,73,92,4,273,5,0,sales,72000
38635,38,46,2,145,3,0,hr,102000
38651,44,57,2,131,3,0,sales,73000
38659,21,85,6,235,6,0,RandD,55000
38672,75,100,4,243,5,0,RandD,50000
38677,42,54,2,130,3,0,support,141000
38685,80,90,4,241,2,0,IT,64000
38688,62,91,3,251,10,0,sales,126000
38694,95,87,4,135,3,0,technical,65000
38711,48,51,4,152,4,0,accounting,188000
38718,37,53,2,131,3,0,sales,53000
38722,56,82,3,208,2,0,support,119000
38729,74,59,4,177,4,0,sales,115000
38731,39,39,2,131,2,0,marketing,153000
38742,82,58,5,227,3,0,RandD,53000
38748,91,58,3,257,3,0,marketing,109000
38757,90,100,5,221,5,0,support,61000
38770,32,86,4,266,4,0,RandD,65000
38771,94,97,5,197,5,0,technical,61000
38776,73,81,4,245,2,0,sales,59000
38785,85,49,4,139,2,0,sales,144000
38793,89,79,2,208,3,0,support,125000
38803,68,92,4,209,6,0,support,74000
38818,58,57,3,144,4,0,sales,124000
38833,73,93,4,162,2,0,support,132000
38850,66,82,4,257,3,0,sales,103000
38852,93,94,4,188,3,0,support,133000
38853,38,51,2,146,3,0,IT,144000
38866,62,71,3,255,2,0,technical,123000
38875,88,77,3,279,3,0,sales,107000
38889,76,61,3,141,2,0,sales,119000
38897,59,77,3,169,3,0,IT,55000
38907,63,83,4,217,3,0,marketing,52000
38921,13,84,5,189,5,0,technical,74000
38926,67,50,4,157,2,0,accounting,116000
38928,50,66,4,150,4,0,technical,61000
38944,38,52,2,154,3,0,sales,143000
38957,69,57,4,227,4,0,support,107000
38974,11,79,7,310,4,0,hr,53000
38985,68,53,3,138,2,0,sales,71000
38987,94,52,5,133,3,0,support,63000
38991,77,55,2,172,2,0,technical,125000
39004,15,44,3,199,2,0,management,63000
39009,40,67,3,115,3,0,accounting,108000
39015,36,54,2,136,3,0,IT,56000
39026,72,62,3,243,2,0,hr,58000
39034,68,99,3,263,3,1,marketing,148000
39040,89,95,5,203,3,0,technical,56000
39050,39,45,3,100,8,0,product_mng,119000
39059,88,88,5,232,5,0,accounting,127000
39070,34,87,4,283,2,0,sales,195000
39082,90,55,3,195,3,0,IT,139000
39085,44,50,2,148,3,0,accounting,135000
39099,21,37,6,266,3,1,hr,141000
39116,83,52,2,149,2,0,sales,65000
39129,10,85,6,266,4,0,sales,66000
39145,85,48,4,214,3,0,sales,122000
39162,63,85,4,182,3,0,sales,175000
39163,37,46,2,129,3,0,accounting,59000
39167,84,85,4,207,10,0,sales,68000
39181,39,50,2,135,3,0,support,74000
39190,11,83,6,306,4,0,support,51000
39191,99,98,4,169,3,0,technical,58000
39203,11,92,7,255,4,0,support,123000
39220,53,85,2,164,5,0,support,57000
39235,90,57,4,185,3,0,technical,112000
39251,40,56,2,149,3,0,accounting,69000
39255,61,97,6,286,4,0,product_mng,121000
39256,56,98,4,207,3,0,product_mng,114000
39268,34,71,2,160,3,0,sales,108000
39280,50,58,4,165,2,0,sales,219000
39282,60,73,3,191,5,0,technical,54000
39295,72,55,4,145,3,0,technical,62000
39311,43,53,2,131,3,0,IT,62000
39327,97,38,5,211,7,0,sales,122000
39330,11,90,6,263,4,0,IT,71000
39338,56,41,2,194,2,0,sales,115000
39344,84,89,3,234,2,0,sales,110000
39352,58,80,5,187,3,0,product_mng,56000
39364,48,41,5,286,3,0,support,190000
39368,89,55,4,159,2,0,sales,132000
39385,53,73,4,248,2,0,technical,134000
39392,39,45,2,134,3,0,technical,130000
39405,62,95,4,140,2,0,accounting,60000
39421,45,54,2,135,3,0,sales,59000
39425,60,90,5,139,3,0,sales,53000
39426,93,77,5,224,2,0,marketing,54000
39431,82,77,3,108,6,0,product_mng,107000
39435,99,61,5,196,3,0,technical,138000
39452,90,82,5,259,5,0,support,60000
39453,63,93,4,233,3,0,IT,126000
39459,10,81,7,270,4,0,RandD,116000
39465,64,52,3,240,3,0,marketing,125000
39468,56,71,3,211,6,1,marketing,69000
39470,50,59,3,260,3,0,IT,132000
39476,15,91,5,230,3,0,support,141000
39479,43,52,2,136,3,0,IT,105000
39487,32,47,3,143,4,0,IT,115000
39497,97,75,5,228,4,0,sales,61000
39512,18,73,6,231,4,0,sales,55000
39522,22,90,4,209,5,0,technical,108000
39534,48,98,5,132,4,0,sales,53000
39540,74,55,4,262,3,0,support,68000
39549,74,87,4,258,2,0,marketing,121000
39550,10,90,7,286,4,0,sales,70000
39564,10,81,6,269,4,0,accounting,146000
39570,41,49,2,146,3,0,IT,73000
39587,37,57,2,128,3,0,sales,118000
39595,82,81,4,233,4,0,support,52000
39600,93,86,4,192,4,0,IT,172000
39614,24,76,6,213,4,0,support,113000
39622,17,90,6,217,6,0,marketing,112000
39633,65,92,3,219,3,0,technical,100000
39641,94,79,3,256,3,0,marketing,72000
39653,42,75,3,218,4,0,management,103000
39666,44,53,2,127,3,0,RandD,100000
39681,16,61,4,171,6,0,IT,129000
39698,72,92,3,264,3,0,technical,69000
39704,65,93,4,270,2,0,sales,117000
39711,16,76,6,210,5,0,sales,111000
39722,92,62,4,266,2,0,hr,65000
39735,59,90,3,245,3,0,technical,50000
39752,78,80,4,194,2,0,technical,118000
39767,10,92,6,258,4,0,technical,62000
39776,97,77,5,223,2,0,support,68000
39788,43,51,2,136,3,0,hr,105000
39796,37,54,2,149,3,0,support,60000
39808,42,57,2,159,3,0,hr,65000
39817,62,78,4,261,2,0,marketing,73000
39829,49,87,4,171,3,0,marketing,144000
39844,97,96,5,210,6,0,technical,62000
39847,98,89,4,218,2,0,sales,132000
39861,38,51,2,159,3,0,sales,62000
39878,74,91,4,232,5,0,technical,134000
39891,40,46,2,127,3,0,hr,102000
39906,44,57,2,148,3,0,technical,70000
39915,48,72,3,143,4,0,sales,119000
39916,11,78,6,303,4,0,sales,117000
39931,90,48,4,136,7,0,IT,54000
39943,36,50,2,131,3,0,IT,115000
39951,79,50,4,151,3,0,technical,131000
39952,26,37,2,232,3,0,hr,58000
39953,97,94,4,253,3,0,support,137000
39959,97,94,3,202,2,0,sales,120000
39964,58,43,3,194,2,0,RandD,106000
39977,47,53,3,111,4,0,RandD,129000
39983,84,41,6,255,6,0,sales,110000
39985,71,54,4,188,6,0,technical,65000
39996,71,100,4,300,5,0,support,110000
40000,36,97,5,151,3,0,support,58000
40004,58,53,3,287,5,0,IT,54000
40014,15,67,5,249,5,0,support,156000
40029,52,89,3,188,6,0,marketing,120000
40039,67,68,4,254,3,0,technical,60000
40042,33,62,4,113,6,0,sales,115000
40057,62,72,5,180,3,0,accounting,65000
40060,54,77,4,271,3,0,support,112000
40073,74,58,4,215,3,0,support,116000
40079,96,68,3,206,3,0,sales,101000
40096,71,59,5,245,2,0,management,146000
40097,66,76,3,170,3,0,technical,59000
40109,83,55,3,257,2,0,marketing,73000
40117,41,49,2,130,3,0,marketing,63000
40128,91,50,4,231,3,0,sales,175000
40134,13,52,6,188,3,0,sales,101000
40146,91,98,5,135,3,0,sales,52000
40160,73,78,3,166,2,0,marketing,143000
40166,16,70,3,178,3,0,technical,52000
40167,70,56,4,214,3,1,management,101000
40183,43,50,2,148,3,0,support,66000
40198,86,93,2,260,2,0,support,56000
40203,96,50,3,234,2,0,sales,140000
40212,95,74,3,212,3,0,sales,129000
40213,64,96,3,109,4,0,IT,117000
40216,97,96,4,250,6,0,RandD,105000
40232,73,75,5,265,3,0,RandD,55000
40236,88,89,3,139,2,0,sales,73000
40237,72,51,3,146,2,0,sales,62000
40241,43,38,2,278,3,0,sales,74000
40255,22,65,6,212,4,0,sales,144000
40269,91,55,6,97,4,0,sales,72000
40273,51,61,4,251,2,0,support,66000
40275,66,92,4,229,2,0,technical,69000
40276,46,54,2,158,3,0,support,137000
40293,41,52,2,136,3,0,technical,65000
40304,80,95,4,272,2,0,sales,66000
40316,37,49,2,148,3,0,sales,56000
40329,63,50,4,167,3,0,technical,111000
40344,48,70,3,213,10,0,sales,131000
40361,39,67,6,276,6,0,sales,139000
40371,59,97,5,242,3,0,product_mng,72000
40380,30,44,5,128,4,0,technical,107000
40381,46,53,2,143,3,0,technical,50000
40388,24,65,6,275,5,1,support,133000
40391,98,58,3,183,3,0,sales,57000
40394,55,59,4,230,3,0,technical,52000
40400,83,86,3,165,3,0,sales,53000
40412,45,55,2,151,3,0,IT,103000
40425,46,88,5,169,3,0,management,140000
40431,93,48,5,134,6,0,technical,59000
40436,98,79,5,257,4,0,technical,126000
40452,94,87,4,240,3,0,product_mng,56000
40454,62,66,5,165,3,0,technical,74000
40471,85,87,4,152,7,0,sales,74000
40472,82,85,5,248,5,0,sales,58000
40482,81,81,5,250,4,1,sales,133000
40496,10,81,6,290,4,0,accounting,144000
40497,81,51,3,162,2,0,IT,103000
40512,44,48,2,148,3,0,sales,64000
40523,82,82,5,267,2,0,technical,125000
40526,43,82,4,138,5,0,technical,57000
40538,90,58,5,260,2,0,support,143000
40553,91,53,3,147,4,0,support,162000
40561,70,72,2,189,3,0,sales,69000
40573,50,81,3,148,2,0,sales,55000
40589,79,86,5,235,5,0,support,142000
40590,21,39,2,118,4,0,sales,133000
40603,86,89,4,153,4,0,sales,56000
40620,75,93,4,195,3,0,sales,149000
40625,75,49,2,173,3,0,RandD,64000
40640,90,67,3,179,2,0,sales,59000
40650,85,87,4,273,5,0,RandD,113000
40652,88,81,5,193,5,0,technical,142000
40665,86,100,3,166,3,0,accounting,138000
40678,55,58,3,254,2,0,management,180000
40692,82,85,3,214,2,0,support,154000
40695,82,54,4,191,3,0,sales,119000
40706,66,96,3,175,2,0,sales,67000
40709,88,58,2,123,4,0,sales,51000
40712,91,59,3,134,2,0,technical,127000
40725,48,54,4,105,5,0,support,52000
40735,49,71,3,255,2,0,accounting,74000
40741,83,93,5,241,3,0,sales,59000
40754,50,77,4,180,3,0,sales,114000
40760,94,74,5,171,3,0,IT,73000
40764,93,68,3,272,2,0,sales,52000
40781,74,66,3,254,2,0,support,135000
40797,54,72,5,206,4,0,sales,219000
40807,75,84,5,222,3,0,IT,132000
40814,96,53,5,224,4,0,sales,52000
40821,97,63,5,258,2,0,IT,121000
40825,86,73,3,241,3,0,hr,69000
40830,15,92,5,164,3,0,sales,138000
40839,22,54,6,169,4,0,technical,57000
40841,72,72,4,218,4,0,IT,63000
40856,16,89,4,196,3,0,IT,57000
40858,87,72,2,154,3,0,IT,148000
40875,65,71,4,186,2,0,IT,72000
40877,48,94,5,255,6,0,accounting,143000
40880,90,93,4,263,3,0,support,112000
40890,74,98,5,200,3,0,sales,115000
40891,98,60,4,160,3,0,technical,56000
40904,98,74,4,151,3,0,sales,120000
40910,72,82,4,231,3,0,IT,50000
40913,49,61,4,232,3,0,technical,121000
40926,70,85,3,188,2,0,technical,126000
40935,67,71,3,190,3,0,support,121000
40950,78,71,3,249,5,0,marketing,148000
40960,65,66,5,239,4,0,technical,59000
40972,80,55,4,178,2,0,support,61000
40988,54,97,5,233,3,0,marketing,56000
40996,82,51,2,268,2,0,management,188000
41005,95,52,3,144,3,0,sales,104000
41018,38,54,2,128,3,0,technical,54000
41019,28,90,4,275,6,0,marketing,68000
41024,75,69,3,274,2,0,sales,147000
41033,94,69,3,248,3,0,sales,73000
41039,72,70,3,238,2,0,management,64000
41052,30,85,2,203,3,0,support,129000
41054,10,97,6,267,4,0,support,64000
41071,81,60,4,133,3,0,RandD,64000
41086,18,75,3,250,3,0,technical,126000
41103,11,97,6,277,4,0,product_mng,118000
41117,100,59,3,168,3,1,support,54000
41131,79,82,4,220,3,0,sales,144000
41132,79,74,2,158,3,0,RandD,125000
41147,88,82,3,244,3,0,sales,61000
41154,44,58,2,157,2,0,sales,61000
41170,59,62,3,219,3,0,sales,64000
41185,69,55,3,188,3,0,RandD,147000
41202,10,79,7,310,4,0,hr,138000
41215,9,80,6,294,4,0,hr,66000
41221,58,60,3,110,3,0,support,69000
41233,82,55,3,217,4,0,technical,129000
41249,20,90,6,138,3,0,technical,68000
41257,58,82,4,268,3,0,sales,112000
41266,96,82,5,185,3,0,technical,63000
41276,42,74,5,256,6,0,management,123000
41287,77,55,3,225,3,0,sales,128000
41290,96,84,4,272,4,0,sales,121000
41307,96,68,3,206,3,0,sales,102000
41309,43,48,2,153,3,0,accounting,61000
41323,75,51,4,138,4,0,marketing,128000
41338,61,55,3,245,3,0,sales,134000
41345,49,58,3,265,3,0,support,55000
41358,9,94,6,257,4,0,sales,56000
41373,78,87,5,243,5,0,technical,70000
41374,56,54,4,191,2,1,sales,139000
41385,63,81,5,189,3,0,technical,115000
41401,77,62,3,218,2,0,support,146000
41409,68,73,3,257,3,0,sales,62000
41411,9,90,6,287,4,0,technical,50000
41419,84,52,3,232,4,0,product_mng,58000
41427,72,79,5,260,2,0,technical,69000
41439,59,73,4,247,10,0,management,200000
41450,13,80,5,203,5,0,sales,119000
41461,89,58,3,183,4,0,technical,134000
41466,98,99,3,253,4,0,sales,125000
41474,51,73,4,229,3,0,sales,58000
41478,74,98,4,160,2,0,support,67000
41491,89,88,5,228,5,0,support,58000
41499,84,76,5,215,2,0,support,74000
41516,65,54,4,147,10,0,sales,63000
41525,99,56,3,193,3,0,technical,122000
41539,9,85,6,297,4,0,hr,147000
41554,83,95,4,251,5,0,marketing,100000
41567,65,56,3,230,2,0,IT,163000
41582,59,93,5,172,2,0,technical,118000
41588,66,70,4,161,3,0,RandD,53000
41605,98,49,4,214,3,0,technical,74000
41618,85,70,3,188,2,0,support,55000
41624,73,84,4,238,2,0,product_mng,107000
41638,73,75,3,259,4,0,marketing,110000
41650,89,96,3,179,8,0,management,167000
41662,59,90,4,226,2,0,technical,71000
41663,10,93,6,298,4,0,technical,125000
41668,24,94,6,141,3,0,sales,71000
41678,70,79,3,226,4,0,sales,100000
41687,56,73,4,134,3,0,accounting,132000
41699,43,50,2,137,3,0,support,107000
41714,93,89,3,255,7,0,sales,106000
41721,75,100,4,216,6,0,technical,51000
41727,73,61,4,260,2,0,sales,53000
41742,89,65,4,184,3,0,support,62000
41743,82,99,4,263,6,0,technical,135000
41759,81,75,4,206,3,0,IT,100000
41770,36,66,4,97,2,0,sales,150000
41777,87,84,5,137,2,0,product_mng,73000
41793,71,87,3,177,4,0,hr,100000
41807,26,69,4,180,3,0,accounting,62000
41811,21,61,6,159,5,0,accounting,125000
41819,58,97,2,216,3,0,accounting,189000
41834,11,79,6,292,4,0,IT,57000
41838,53,90,3,210,3,0,sales,143000
41849,76,77,5,133,2,0,sales,150000
41860,99,96,5,261,3,0,support,196000
41872,91,56,3,168,2,0,support,115000
41876,65,54,6,181,4,0,RandD,59000
41886,71,77,3,145,3,0,technical,184000
41902,86,91,4,234,3,0,sales,128000
41913,43,85,6,168,2,0,technical,68000
41917,80,60,5,234,2,0,IT,73000
41934,82,84,5,173,2,0,RandD,73000
41942,46,49,2,138,3,0,support,55000
41951,76,90,4,263,5,0,support,73000
41959,49,76,5,237,3,0,IT,214000
41973,99,81,3,183,2,0,technical,73000
41982,93,97,5,255,4,0,support,112000
41986,62,73,3,245,4,0,IT,59000
41999,97,66,4,218,3,0,sales,195000
42009,10,82,6,244,4,0,technical,139000
42011,63,90,2,242,3,0,technical,158000
42016,95,57,3,238,3,0,IT,73000
42032,49,36,2,192,3,0,sales,58000
42040,77,95,3,246,3,0,hr,64000
42049,38,44,3,137,3,0,sales,138000
42058,78,60,4,143,2,1,sales,149000
42071,27,48,4,185,2,0,support,53000
42080,10,90,7,269,4,0,accounting,137000
42097,80,85,3,135,2,0,sales,146000
42104,59,47,3,143,2,0,technical,139000
42105,73,71,3,210,3,0,technical,73000
42106,42,96,6,173,3,0,sales,119000
42108,92,85,3,151,6,0,sales,67000
42110,60,67,3,249,2,0,sales,131000
42115,48,54,3,190,3,0,technical,124000
42118,29,39,6,105,6,0,technical,128000
42129,93,52,3,229,2,0,hr,146000
42140,68,79,4,184,3,0,marketing,63000
42151,89,55,3,260,2,0,RandD,72000
42157,79,67,4,267,3,0,sales,71000
42170,73,78,4,181,4,0,IT,55000
42177,26,95,3,195,5,0,support,74000
42180,51,51,4,204,2,0,technical,57000
42194,97,50,3,188,3,0,sales,73000
42202,79,57,3,168,2,0,technical,127000
42204,92,50,5,258,3,0,hr,139000
42217,44,54,2,149,3,0,hr,59000
42233,86,95,4,184,3,0,sales,63000
42239,88,72,3,193,4,0,sales,71000
42240,44,51,2,156,3,0,technical,152000
42256,39,36,3,168,3,0,sales,56000
42272,59,92,3,203,10,0,support,100000
42287,15,74,6,144,7,1,management,199000
42298,39,57,2,145,3,0,accounting,136000
42300,96,92,3,196,4,0,sales,55000
42304,50,98,5,177,4,0,management,110000
42315,58,77,5,272,2,0,technical,53000
42331,60,53,5,103,2,0,sales,57000
42334,81,96,4,212,3,0,sales,72000
